sample_id,target,a1,a2,a3,a4,a5,a6,a7,a8
14,Sb1,-3.9909924573358637,12.282742611890766,11.44038138782028,1.683481054529635,1.4680665510277255,3.1539644263265183,-0.6499656754639604,1.2926701764637443
15,Sb1,4.298515162156407,33.78728564463934,8.20149952026253,5.358955150262791,-0.29248622800702584,2.475492329526698,-0.20901972206894862,0.8766429174857058
16,Sb1,4.252997762267521,36.54297013387324,12.111123092656976,2.526404483236416,-0.37176171774552985,0.9805448765725593,0.006600440175356007,0.8443484211409213
17,Sb1,1.9120408165979512,21.323582499742116,7.4161323352381645,3.919464828521641,-0.18686024158125614,3.296648816442925,-0.11675782806023628,0.9475432879401521
18,Sb1,-2.722128140522845,26.707691798245474,9.773623013301492,3.3277965708749537,-0.4123245348090054,2.2091838867413327,-0.0028460647305586415,0.6955910296466886
19,Sb1,5.288734741727426,33.46380698453667,12.471138477837863,5.233777466478913,-1.1504959396352556,0.4566852224432645,0.12698776880480112,0.35882223957361353
20,Sb1,-2.1732199635581404,3.8969279083029655,14.255752347677486,4.25586729605595,-1.0869972110313983,0.05707144825923229,-0.11798481810545132,0.45032364724484814
21,Sb1,1.1236161136714404,7.2644749159404745,6.715173027036394,1.427000317667902,1.006054216160118,3.5692449297758193,0.8590499305856039,0.8735812565587566
22,Sb1,0.6725368264638732,10.567392855097944,4.553483713386571,2.1180069643048394,-0.8125593904677484,0.48699132898251496,0.06701177999937351,0.5511389236576911
23,Sb1,3.6144992085093377,22.845708415143257,12.904745305528953,3.5506682652928196,-0.8979028727838974,0.9678427231158209,-0.036766022215680275,0.5878147499501877
24,Sb1,0.8667854398346952,12.856985681705082,11.427227418603735,5.298941170016394,-1.0921593007474675,0.6883749006971968,-0.07267574203729515,0.48113193970884166
25,Sb1,-4.976155315593226,40.503595192959004,14.826161983402569,5.469092443411579,-0.10057759668662505,2.026142647654424,0.234470174489772,0.9683876247781781
26,Sb1,1.1132752785117654,18.272643389576217,21.643175513062104,4.763748461387418,-0.7548750572762147,0.4357055808520862,0.2071217917253398,1.099719574985288
27,Sb1,-1.1620163604683618,13.6920193842385,5.28623812359504,2.620310576625462,-0.8010483147435074,0.8033686098398505,0.028493856096560837,0.5642309171474293
28,Sb1,-1.0490905981707497,16.224781330397875,10.956880345115351,4.598798994431815,-1.0426438484609575,0.7608105963015338,-0.03619038326358204,0.49301416828071093
29,Sb1,1.8182341903733048,20.317499028132385,9.71485240123839,3.551652011348489,-1.0045848980658343,0.9843373689200743,0.038263599936665914,0.5094037533585332
30,Sb1,0.6221390919758201,12.8085092285534,8.22565618031166,3.028201364839717,-0.9060714326125164,0.725913919172296,-0.1691056680939689,0.48104431905087275
31,Sb1,-0.0274509309079873,15.70071110215613,8.24560815281224,4.405261404931343,-0.9682844503375421,0.5578787840810099,-0.094021244211374,0.5204312992561616
32,Sb1,1.5377630468358303,20.055107866101697,10.314788555524798,4.255547708490458,-0.7953771179925117,1.1745496801947495,0.006740396435190491,0.6437597295383126
33,Sb1,-1.4464046658897662,17.791606781833952,9.056726450264797,4.228240124640795,-0.8064537137197717,1.2091508187229179,-0.07695076530192167,0.5990195953519903
34,Sb1,-0.5125479486854607,13.307444058310898,10.042353290637855,4.513999639385629,-0.9550859165621344,0.6252329003284682,0.0030437631644874546,0.5446618781368407
35,Sb1,-0.9784899902939028,18.307600396765775,9.547216131635942,5.391145951001163,-1.0718942711879842,0.49820804053108164,0.05616089635360897,0.4698815277549701
36,Sb1,1.840605230102667,18.457404108185663,8.716399644307433,4.090597900248901,-0.9493325974214304,0.5588794950998064,0.016184918432185707,0.5190442360927787
37,Sb1,0.9507191939972606,11.854288550117158,6.512542711139529,3.5341322775772417,-0.9615044148965576,0.5576058573347861,-0.009277352043685278,0.474823696495509
38,Sb1,-0.7141146685958517,17.972451571819143,10.933044093182684,4.882615608203065,-0.993610345025875,0.6735886415920458,-0.02051053416359084,0.5462998166168478
39,Sb1,-0.7905776984156987,17.028288852502683,12.55623274060522,4.77527743877518,-1.0692140354745399,0.7632793351555894,0.002143840746511541,0.46859355357588994
40,Sb1,0.5414141776591633,7.990856109451407,9.705778628443035,4.612986109908933,-0.7988720092310131,0.9738465770684889,-0.02827503872959701,0.5176004626623398
41,Sb1,2.4022071693604103,6.230544538650036,9.93608521599678,2.125431941437212,-0.4953505017490135,2.2760166362275127,0.29297967482016896,0.7772823223009316
42,Sb1,-4.012065282249335,5.013482284988196,6.767887265289756,0.4372279271855651,-0.2894731948479914,0.08897434329800578,0.09733743673919384,0.7542105246369666
43,Sb1,-4.1177920717520875,25.32458446108355,11.130238712334261,4.376763366900742,-0.7132860625028543,1.6131839271441129,0.10095315025176642,0.5960117371834789
44,Sb1,1.2405280652282098,6.661475636871639,6.99053902042108,4.459559156319075,-0.2979478100979632,2.0444820652745466,-0.1046193728424954,0.9217802448924681
45,Sb1,-1.7296929953576445,0.5051678119628272,7.426460521309815,2.0273589819429256,0.11927662956383567,1.2060402873887845,0.20125721676627317,0.3911070513407097
46,Sb1,-1.4229013078674815,9.944433751640451,7.308025999599165,2.3472390570512296,-0.7116583233595247,1.5203140547395237,0.11849283758038245,0.48011153743300816
47,Sb2,3.1323792563018156,14.223937324308475,6.028107082610244,2.4488823518998193,-0.5290433424474695,2.313557314418713,0.1467843764421763,0.6548124426213237
48,Sb2,-1.793145673119354,17.03675741914359,10.036109060619628,2.429929170143272,-0.9296966707484633,0.45517070839947615,-0.13330553228229303,0.32572172237969355
49,Sb2,-2.840132918363148,30.145250251342652,7.145177834814934,4.004272909425015,-0.7801580568477684,1.0805037236481145,0.145510305920652,0.559884759128921
50,Sb2,2.950354289767642,18.649515138644094,5.449929594964841,1.4176223719497032,-0.03879910294053124,2.1089012621958436,-0.075547050517065,0.9453234382225377
51,Sb2,6.7239225549479915,15.239999315948833,14.378621078209695,12.410089642588135,-0.7490546593219579,1.1431294044918907,0.09902105442225109,0.7058105254857361
52,Sb2,-2.893325012653642,33.74422640977123,9.663018802597266,3.8262823697964308,-0.9956026965034521,0.7487783846011616,0.1274881733988806,0.3211030993360656
53,Sb2,2.1165078744087698,16.281426592815958,9.821225452094096,4.00751140753907,-1.1759249813354924,0.3735858108729455,-0.27816018115748176,0.24916768941537962
54,Sb2,4.7600718217070686,15.411483894895104,18.96459544155423,2.444399612125477,-0.6717925238087116,0.676810250343102,0.25742866754615545,1.1136263150586556
55,Sb2,-0.23820649427074214,0.3277093906226459,10.703481763899877,0.6105928565287261,-1.0223016812645875,0.7849195715574961,-0.1683380618873875,0.09606986344681605
56,Sb2,-3.671331227963365,20.554640257967677,10.42699787442983,3.9947992878042613,-0.9926576067994924,0.7568392770486518,-0.1280162727439017,0.5180944236726414
57,Sb2,2.9440270434612374,30.451184353785187,5.140944071172494,1.6934554532339874,-0.4997862029410235,0.9291182543844301,-0.10011080231766081,0.6928649764107737
58,Sb2,-3.47751463474961,18.187649985851337,10.149625761160811,1.517250815330098,-0.6629363238494264,0.40080546001703304,0.019006693400037813,0.5714706049335361
59,Sb2,-2.9524483842297857,10.809796638395094,12.753444972916853,7.895942350591834,-0.6865688583074945,0.9838954529075739,0.12824855216259534,0.7099070650800161
60,Sb2,-1.5263820834485973,18.32881723192294,5.440425560958729,2.628961772243578,-0.26674660168390996,3.520861862237459,0.1636278902963712,0.9010522636974515
61,Sb2,-5.594092118140042,38.74385916570115,13.776767174126803,4.354150516785068,-0.7666433101567388,1.0807591204421005,0.3015027540379849,0.7117409447356735
62,Sb2,-2.9855136821666446,2.0604789985841947,13.837409782571267,0.9216163776575765,-1.37089700433039,0.05610317243136318,-0.20194026374728483,0.19077061339539322
63,Sb2,4.473491396929776,24.346426162397087,8.238046828542982,3.0593165117718586,-0.7130054270904606,1.0909720668117373,-0.18018133042734127,0.6619599049749524
64,Sb2,-0.44311119320871833,7.197701881517457,3.3596246186193963,3.0945015723673155,-0.8393892123906994,0.6011763140251608,-0.018393539463155147,0.5413129479273588
65,Sb2,-0.6608238206477444,11.424627889166214,9.060346746482406,4.165059771528062,-1.1689527458903672,0.5206459071727212,-0.02313852702610255,0.40477075824365655
66,Sb2,0.5750221287430154,11.746094287806816,3.202872710906216,1.946589173369335,-0.7731599589931061,1.4628569426924098,-0.005056774821758739,0.5818327398243303
67,Sb2,1.091099091564753,13.624842021950087,9.57022513532384,2.9369009044785326,-1.1936222941159027,0.7120604330240208,-0.06957827378908475,0.4116434135445827
68,Sb2,-1.3488871196497334,13.392185654209168,7.701049275202348,3.507676735079776,-1.1137142506365831,0.60355246918236,0.009597753779787058,0.4340592838076246
69,Sb2,1.4250909946163055,15.464083881460496,7.463320274766445,3.5933992830821317,-1.079422282012544,0.5009996894295268,-0.06881785124512411,0.4319028456833363
70,Sb2,0.17443283520632558,12.519178980715171,6.026391279719643,2.0635605031260464,-1.0831212017593472,0.8794215289285685,0.00900030335198371,0.47536697381286597
71,Sb2,0.9735550180475727,10.971562199299164,8.083827811647033,1.817275372352097,-1.1208640200161852,1.0297808380850946,-0.09442053296927898,0.44629551883727414
72,Sb2,-1.706654118677712,16.08252293903805,9.934569737715682,2.576297272988375,-1.248420169925558,0.2565769342278899,-0.24788132381184874,0.26098109488982696
73,Sb2,0.32570102468810613,11.26116839362229,8.18393152143342,3.6235458567095704,-1.2076089206028182,0.520978304209789,-0.12218537656668706,0.33720607492912497
74,Sb2,-1.2417087731000966,13.159546724788989,7.727093415435548,2.480302331121191,-1.0448002824771456,0.8926405587330027,-0.08956928561165642,0.3548124660186463
75,Sb2,1.3744698010455985,14.352432616372557,11.405741429292492,2.7634876170773977,-1.2809068983605139,0.5963581292690009,-0.07839080526578272,0.33168498256786605
76,Sb2,0.6388983423821352,15.481294637451157,11.262603474257777,4.113356867512293,-1.2030629441467224,0.728341531358387,-0.12369108157624398,0.37402956925783143
77,Sb2,1.545012627749266,15.064810818167272,10.49659602768534,2.770150538776485,-1.3433992645515977,0.6717295027325706,-0.02991934168247849,0.2985241504775432
78,Sb2,-0.5752193916643116,11.792971688063744,2.949343581335698,1.402769725133539,-0.8705712347901817,0.7876276219666251,0.04710500192520604,0.4868363074398318
79,Sb2,-0.9408548583803712,12.478347075097284,8.271769966599193,2.998305533865668,-1.2768977996985154,0.44092437833117015,-0.04189997851224341,0.3035484548341452
80,Sb2,4.668140679301908,18.685546453165394,9.455845802299516,3.3945502068202966,-1.2136560877414122,0.6580634310437321,-0.13384855599607584,0.29256059609409907
81,Sb2,-3.1698325969064527,13.882903026619383,5.330456155751084,2.4296586747868103,-0.8972357903031898,0.667662729899221,-0.04634261568386711,0.5856988664188094
82,Sb2,1.5771764711589435,7.080385243735328,8.860803604151542,5.002685086471238,-0.5823926752532398,0.2270781649230461,0.18959413871782987,0.04137327323255921
83,Sb2,-1.4050685797569078,13.06497126216751,4.55199546342182,1.4435321110812993,-0.9763775778840047,0.7905529228326535,0.024211354126016386,0.5698954891105155
84,Sb2,-5.831348669709591,31.95665581113046,10.813498456401362,4.816671734906993,-0.7312340055092894,1.1261745717968952,-0.23416808338140052,0.6448545574784761
85,Sb2,-5.957029088871376,17.318147171436284,15.343750016699376,2.5560673490654024,-0.8178482807317732,0.6588933220087025,0.1773721497841394,1.0370061884811224
86,Sb2,-5.213946423711585,9.709396138843879,15.149613116561525,5.795577659266317,-0.6462984847854015,1.2574873252722056,-0.48200531934090846,0.5301220960768414
87,Sb2,-3.1087565417833014,17.526970665223843,5.323767203305657,2.0014870845227697,-0.48017663554497364,2.3390657827951675,-0.1431644065559974,0.7656357397739693
88,Sb2,3.705790285906362,19.25232194817097,13.256111384097771,3.9102429676541757,-1.4267281701069459,0.1409518760700767,-0.17053597234420026,0.14341708300453032
89,Sb2,-0.9592520521132734,2.8410183133245166,5.69920829246553,3.0004629376923644,2.6832425116621668,5.113936553750779,-1.1666525915128214,1.389751174192061
90,Sb2,1.7004396117315557,8.867644088339826,3.422970962204485,1.3079474578869283,-0.34446111253403355,2.631727244952515,0.07382564684905524,0.7749326442342023
91,Sb2,4.685946964285895,28.25276946818516,8.523418592939048,3.0086962550362677,-0.6700510527024142,1.2179334236333967,-0.1854932092532749,0.47075730541479155
92,Sb2,-2.3112036777800338,5.882581724199799,6.619043557262009,1.0761316500902973,3.9412563224015313,7.645681232303432,-1.5669565114429687,1.7646843292238923
